symbol,name,industry,exchange,price,pe_ttm,pb,turnover_rate,market_cap_10k,circulating_cap_10k,dividend_yield_ttm,date,market_cap,circulating_cap,median_pe,median_pb,pe_discount,pb_discount,score
002120.SZ,韵达股份,仓储物流,SZSE,47.83,16.0439,0.9743,1.0218,1983053.5326,1925548.6861,2.9165,2026-03-06,198.30535326,192.55486861,24.67665,1.8864,34.98347628223441,48.35135708227312,37.248297637575696
600888.SH,新疆众和,铝,SSE,125.04,15.6777,1.1382,4.0958,1350051.2233,1350051.2233,2.8073,2026-03-06,135.00512233,135.00512233,22.8419,2.4817,31.3642910616017,54.13627755167828,37.208499690144166
600062.SH,华润双鹤,化学制药,SSE,144.14,11.964,1.6858,0.6123,1890538.6664,1880019.7616,2.5881,2026-03-06,189.05386664,188.00197616,24.56945,2.3919499999999996,51.305381276341144,29.52193816760382,37.143033960817604
603890.SH,春秋电子,元器件,SSE,42.07,21.4078,2.1059,2.1204,645190.7636,645190.7636,0.9995,2026-03-06,64.51907636,64.51907636,46.41985,3.6221,53.88222926183518,41.85969465227354,37.109300100416135
600023.SH,浙能电力,火力发电,SSE,10.07,10.0895,0.9877,0.6144,7347985.5465,7347985.5465,6.2044,2026-03-06,734.79855465,734.79855465,12.585,1.5245,19.829161700437037,35.21154476877665,37.10832811080781
600662.SH,外服控股,文教休闲,SSE,323.43,11.604,2.5441,0.6501,1283303.0448,1279376.7649,4.2705,2026-03-06,128.33030448,127.93767649,25.511899999999997,2.75305,54.51534381994285,7.5897640798387345,36.894566751928764
002841.SZ,视源股份,元器件,SZSE,66.9,27.1558,1.8756,0.9653,2464594.5858,1846084.2243,1.9133,2026-03-06,246.45945858,184.60842243,46.41985,3.6221,41.499595539408254,48.21788465254963,36.80510361152819
603833.SH,欧派家居,家居用品,SSE,95.46,13.9553,1.8416,0.3321,3350340.7685,3350340.7685,6.7256,2026-03-06,335.03407684999996,335.03407684999996,21.7759,1.9889,35.91401503496986,7.406103876514658,36.764237176942345
600008.SH,首创环保,水务,SSE,29.42,13.6865,1.1371,1.2133,2341648.426,2341648.426,6.5831,2026-03-06,234.1648426,234.1648426,20.6358,1.2842,33.675941809864405,11.454602086902355,36.65605735001647
601818.SH,光大银行,银行,SSE,5.8,4.7503,0.3898,0.3728,19143718.5438,15035808.2418,5.8642,2026-03-06,1914.37185438,1503.58082418,6.088150000000001,0.5860000000000001,21.974655683582046,33.48122866894199,36.42683087411541
605377.SH,华旺科技,造纸,SSE,27.58,19.3003,1.3409,3.5366,514919.9979,514919.9979,6.5405,2026-03-06,51.49199979,51.49199979,25.90585,1.7093500000000001,25.49829478669876,21.554977038055412,36.287311026096134
002034.SZ,旺能环境,环境保护,SZSE,44.86,12.8561,1.1245,1.5538,771193.6,767366.3187,2.7574,2026-03-06,77.11936,76.73663187,24.110750000000003,1.6168,46.67897099841358,30.449035131123203,36.078498938702396
603367.SH,辰欣药业,化学制药,SSE,19.62,15.6002,1.267,1.5937,768776.511,768776.511,2.4028,2026-03-06,76.87765110000001,76.87765110000001,24.56945,2.3919499999999996,36.50570118582224,47.030665356717314,35.91988008134409
600269.SH,赣粤高速,路桥,SSE,67.87,8.7762,0.5928,0.879,1158361.8789,1158361.8789,3.4274,2026-03-06,115.83618788999999,115.83618788999999,12.9667,1.0202,32.31739764165131,41.893746324250145,35.77728295393557
600761.SH,安徽合力,工程机械,SSE,230.45,14.976,1.8766,5.4958,2005840.0978,2005840.0978,3.1083,2026-03-06,200.58400978,200.58400978,26.276600000000002,2.6967,43.006325019218615,30.411243371528162,35.6508030191459
601058.SH,赛轮轮胎,汽车配件,SSE,72.59,13.2655,2.3239,0.5429,4895981.2857,4895981.2857,2.552,2026-03-06,489.59812857,489.59812857,33.56925,2.6611000000000002,60.483180291487,12.671451655330513,35.65070761319396
000049.SZ,德赛电池,电气设备,SZSE,179.64,23.4024,1.4664,0.8284,976981.8764,976718.5495,1.2992,2026-03-06,97.69818764,97.67185495,38.7738,3.1055,39.643780078300296,52.780550635968446,35.58927722211065
603218.SH,日月股份,电气设备,SSE,29.86,26.972,1.4555,1.6102,1487812.765,1484484.345,2.3973,2026-03-06,148.7812765,148.4484345,38.7738,3.1055,30.437563509380038,53.13154081468363,35.306387648157106
002978.SZ,安宁股份,小金属,SZSE,44.89999999999999,23.1316,2.173,1.7249,1854920.5349,1454060.5349,1.2698,2026-03-06,185.49205349000002,145.40605349,46.013149999999996,3.52495,49.728284197017594,38.353735513978926,35.206834333000714
601827.SH,三峰环境,环境保护,SSE,10.02,11.8559,1.2578,0.6017,1496380.3035,1496380.3035,2.7374,2026-03-06,149.63803034999998,149.63803034999998,24.110750000000003,1.6168,50.827328059060804,22.20435428005938,35.20443750764214
603529.SH,爱玛科技,摩托车,SSE,66.57,10.4513,2.5716,0.4009,2447464.3241,2386730.1765,4.3124,2026-03-06,244.74643240999998,238.67301765000002,19.21405,2.96765,45.60594981276722,13.345576466227483,35.18325286497513
002432.SZ,九安医疗,医疗保健,SZSE,158.68,12.0702,1.0276,6.0665,2280241.2742,2149960.9579,0.3765,2026-03-06,228.02412741999999,214.99609578999997,21.2576,2.3248,43.21936625018817,55.79834824501033,35.15675097357837
600219.SH,南山铝业,铝,SSE,54.46,16.7122,1.7618,2.724,8543873.9599,8543873.9599,5.2388,2026-03-06,854.38739599,854.38739599,22.8419,2.4817,26.835333312903042,29.008341056533826,35.15303564212137
000550.SZ,江铃汽车,汽车整车,SZSE,41.54,13.1371,1.3338,0.5113,1560690.912,937381.3933,3.9381,2026-03-06,156.0690912,93.73813933,21.1781,1.8137500000000002,37.96846742625637,26.46175051688491,34.940212125568024
000791.SZ,甘肃能源,水力发电,SZSE,23.89,10.5756,1.8898,4.2697,2757263.7807,1645278.5181,2.1176,2026-03-06,275.72637807,164.52785181,32.0871,2.0018,67.04096038594949,5.594964531921265,34.847673513956174
603613.SH,国联股份,互联网,SSE,118.31,13.1414,2.1252,0.7704,1886367.9944,1886367.9944,0.2515,2026-03-06,188.63679944,188.63679944,28.23545,3.66585,53.45779861840345,42.02708785138508,34.7457458027769
002106.SZ,莱宝高科,元器件,SZSE,45.27,28.9789,1.5475,3.0213,862507.3475,860411.3096,0.8183,2026-03-06,86.25073475,86.04113096,46.41985,3.6221,37.57218086659048,57.27616576019437,34.6666220746945
002546.SZ,新联电子,电气设备,SZSE,107.34,13.5899,2.5336,13.8682,949981.9203,912603.3573,1.0536,2026-03-06,94.99819203,91.26033573000001,38.7738,3.1055,64.95081730446847,18.41571405570762,34.66584113849968
603325.SH,博隆技术,化工机械,SSE,96.43,13.8001,2.3392,1.6733,620431.02,265090.716,1.5796,2026-03-06,62.043102000000005,26.509071600000002,31.6116,3.0638,56.34482278657201,23.65036882303023,34.37183976153788
002993.SZ,奥海科技,元器件,SZSE,67.39,25.4019,2.7768,2.69,1328304.48,1147406.6416,3.0836,2026-03-06,132.830448,114.74066416,46.41985,3.6221,45.277936055372855,23.337290522072827,34.36316157877099
601139.SH,深圳燃气,供气供热,SSE,17.52,14.4166,1.2842,2.3186,2028103.411,2028103.411,2.2695,2026-03-06,202.81034110000002,202.81034110000002,23.16695,2.1878,37.77083301858898,41.301764329463396,34.307362506274615
600458.SH,时代新材,塑料,SSE,93.47,23.1409,1.7168,0.9013,1315154.7238,1218270.0544,1.8497,2026-03-06,131.51547238,121.82700544000001,39.5165,2.8496,41.439904849872846,39.752947782144865,34.0509462745926
603111.SH,康尼机电,运输设备,SSE,19.6,16.6896,1.5302,0.7279,606869.5931,600426.5316,3.4993,2026-03-06,60.686959310000006,60.04265316,29.7898,1.9045,43.97545468583207,19.653452349698085,33.98411757924225
600720.SH,中交设计,建筑工程,SSE,118.97,10.833,1.0811,0.803,1649814.2112,725506.7853,3.185,2026-03-06,164.98142112,72.55067853,20.061799999999998,1.3445,46.001854270304754,19.590925994793608,33.833019506559985
600886.SH,国投电力,水力发电,SSE,506.58,16.8426,1.6728,0.3716,11086224.5529,10324039.0188,3.296,2026-03-06,1108.62245529,1032.40390188,32.0871,2.0018,47.50974690763577,16.435208312518725,33.82246125680992
000932.SZ,华菱钢铁,普钢,SZSE,14.56,15.8295,0.7946,0.6592,4385669.8624,4385669.8624,1.5657,2026-03-06,438.56698624,438.56698624,27.25555,1.3493,41.92192048958836,41.110205291632695,33.79892978332516
600970.SH,中材国际,建筑工程,SSE,115.41,9.684,1.3099,0.6125,2902354.2131,2898939.5841,4.0932,2026-03-06,290.23542131,289.89395841,20.061799999999998,1.3445,51.729156905163045,2.573447378207505,33.74329697552747
600639.SH,浦东金桥,园区开发,SSE,35.17,12.208,0.8005,0.511,1159452.5185,878294.5142,3.1239,2026-03-06,115.94525185,87.82945142,19.03525,1.2011500000000002,35.866353213117776,33.35553427964868,33.724901569141714
600380.SH,健康元,化学制药,SSE,89.36,14.9841,1.377,0.8565,2047158.3389,2047158.3389,1.7873,2026-03-06,204.71583389,204.71583389,24.56945,2.3919499999999996,39.01328682571242,42.43190702146783,33.696786836725316
600933.SH,爱柯迪,汽车配件,SSE,19.420000000000005,16.436,1.924,0.8762,1796551.2021,1704543.4353,1.645,2026-03-06,179.65512021,170.45434353,33.56925,2.6611000000000002,51.03852484044177,27.699071812408416,33.660131479899235
600713.SH,南京医药,医药商业,SSE,61.77,13.2443,1.0088,0.7488,702896.5995,692645.2823,3.165,2026-03-06,70.28965995,69.26452823,25.119799999999998,1.2187000000000001,47.275456014777184,17.223270698285077,33.5721636153964
002303.SZ,美盈森,造纸,SZSE,45.28,18.3473,1.3401,2.4984,592622.2661,374204.6217,5.0904,2026-03-06,59.26222661,37.42046217,25.90585,1.7093500000000001,29.1770005616492,21.601778453798225,33.42253376079915
000786.SZ,北新建材,其他建材,SZSE,398.96,15.3072,1.76,1.1869,4727109.4886,4691763.2772,3.0916,2026-03-06,472.71094886,469.17632772,27.49725,2.2144500000000003,44.33188773422797,20.522025785183683,33.164162829246294
600016.SH,民生银行,银行,SSE,100.33,5.5969,0.3023,0.629,16987578.3788,13759303.8066,5.1031,2026-03-06,1698.7578378800001,1375.93038066,6.088150000000001,0.5860000000000001,8.06895362302178,48.41296928327645,33.060772234191646
000719.SZ,中原传媒,出版业,SZSE,63.64999999999999,9.8216,1.0828,1.0574,1325048.855,863956.0682,4.6332,2026-03-06,132.5048855,86.39560682,15.3866,1.2812,36.16783434936893,15.485482360287229,33.01237844783374
600757.SH,长江传媒,出版业,SSE,88.38,9.708,1.0945,0.453,1082576.0435,1082439.4159,4.5964,2026-03-06,108.25760435,108.24394158999999,15.3866,1.2812,36.90613910805506,14.572275991258188,32.92333844059948
600216.SH,浙江医药,化学制药,SSE,81.46999999999998,14.208,1.5988,6.5888,1767490.1845,1748653.8551,1.9929,2026-03-06,176.74901845,174.86538551,24.56945,2.3919499999999996,42.17208769427073,33.159137941846595,32.79527646026227
600170.SH,上海建工,建筑工程,SSE,38.47,12.7099,0.8165,2.5268,2576922.5258,2576922.5258,2.069,2026-03-06,257.69225258,257.69225258,20.061799999999998,1.3445,36.6462630471842,39.27110449981406,32.646836568817896
000598.SZ,兴蓉环境,水务,SZSE,255.46,10.5263,1.0697,1.0847,2109694.1657,2106313.9987,2.6454,2026-03-06,210.96941656999996,210.63139987,20.6358,1.2842,48.99010457554347,16.703005762342304,32.54314355892008
600461.SH,洪城环境,水务,SSE,36.32,10.6294,1.3227,0.4597,1276450.4497,1276450.4497,4.668,2026-03-06,127.64504497,127.64504497,20.6358,1.2842,48.49048740538288,-2.997975393240937,32.50080234418087
603599.SH,广信股份,农药化肥,SSE,68.61,18.507,1.3459,2.3255,1341737.0145,1341737.0145,1.8318,2026-03-06,134.17370145,134.17370145,26.9048,2.584,31.21301775147929,47.9140866873065,32.354833106783666
002507.SZ,涪陵榨菜,食品,SZSE,101.17,19.5485,1.7345,1.0143,1501248.6554,1494737.784,4.7656,2026-03-06,150.12486554,149.4737784,25.2255,2.456,22.505004856197097,29.37703583061889,32.11191269166451
600020.SH,中原高速,路桥,SSE,16.51,9.0024,0.7713,0.6893,916927.7075,916927.7075,4.1667,2026-03-06,91.69277075000001,91.69277075000001,12.9667,1.0202,30.572929118434146,24.397177024112914,32.04842475460753
002226.SZ,江南化工,化工原料,SZSE,80.04,20.6498,1.6223,1.5779,1663523.5529,1663489.9631,1.035,2026-03-06,166.35235529,166.34899631000002,36.8989,2.6035,44.03681410556955,37.687728058382945,32.0260440597427
600035.SH,楚天高速,路桥,SSE,11.28,9.565,0.7233,0.7785,644046.3604,644046.3604,4.25,2026-03-06,64.40463604,64.40463604,12.9667,1.0202,26.234122791458127,29.102136835914514,31.974290167357605
000543.SZ,皖能电力,火力发电,SZSE,32.05,8.31,1.1546,2.0584,1983505.4146,1983505.4146,3.6457,2026-03-06,198.35054146,198.35054146,12.585,1.5245,33.969010727056016,24.263693014102984,31.803812195053304
603589.SH,口子窖,白酒,SSE,38.28,14.7128,1.5265,0.5977,1598773.3487,1598773.3487,4.8672,2026-03-06,159.87733487,159.87733487,15.9432,2.8645,7.7173967584926455,46.70972246465352,31.701475442793114
603227.SH,雪峰科技,化工原料,SSE,19.98,21.1689,1.9156,1.9087,974168.6543,974168.6543,2.2002,2026-03-06,97.41686543,97.41686543,36.8989,2.6035,42.62999710018456,26.42212406376032,31.57923605920192
002100.SZ,天康生物,饲料,SZSE,92.72,22.0291,1.3861,3.4174,993903.1029,993903.1029,3.022,2026-03-06,99.39031029,99.39031029,31.7267,2.1063,30.566053198094977,34.192660114893414,31.550219313706013
600982.SH,宁波能源,供气供热,SSE,16.38,17.2016,1.2869,2.4598,566637.1349,566637.1349,2.9586,2026-03-06,56.66371348999999,56.66371348999999,23.16695,2.1878,25.74939730952931,41.178352683060616,31.529064728729907
601857.SH,中国石油,石油开采,SSE,17.08,14.2085,1.4445,0.3152,225115802.7161,199164155.7161,3.8211,2026-03-06,22511.58027161,19916.41557161,22.0601,1.7903,35.591860417677154,19.315198570072056,31.49460373809248
600282.SH,南钢股份,普钢,SSE,29.31,13.3243,1.3262,0.4924,3575752.7864,3575752.7864,3.5103,2026-03-06,357.57527864,357.57527864,27.25555,1.3493,51.11344295015143,1.7119988141999443,31.48987682432056
601330.SH,绿色动力,环境保护,SSE,8.74,15.2977,1.3259,1.4136,1082952.4377,748744.6652,3.8196,2026-03-06,108.29524376999998,74.87446652,24.110750000000003,1.6168,36.55236771979305,17.99233052944087,31.47744624674948
601169.SH,北京银行,银行,SSE,22.369999999999997,4.353,0.4116,0.4364,11438354.4912,11438354.4912,3.6969,2026-03-06,1143.83544912,1143.83544912,6.088150000000001,0.5860000000000001,28.500447590811675,29.761092150170654,31.41920668137587
002124.SZ,天邦食品,农业综合,SZSE,44.94,14.6881,1.406,3.0761,553261.5242,491116.3074,0.0,2026-03-06,55.32615242,49.11163074,29.9079,2.2085999999999997,50.88889557608525,36.33976274563071,31.25748705412331
000100.SZ,TCL科技,元器件,SZSE,12.98,32.6279,1.6523,3.3147,10067617.4243,9259881.5381,0.9816,2026-03-06,1006.76174243,925.9881538100001,46.41985,3.6221,29.71131961865452,54.38281659810607,31.14417282689363
000823.SZ,超声电子,元器件,SZSE,35.69,33.0986,1.7326,3.2148,816242.2846,816207.7137,1.3158,2026-03-06,81.62422846,81.62077137,46.41985,3.6221,28.697313756938037,52.16587062753651,31.076086691036167
000501.SZ,武商集团,百货,SZSE,49.15,31.9932,0.6461,0.9119,702859.3561,702160.9093,3.2008,2026-03-06,70.28593561,70.21609093000001,37.911,1.3084,15.609717496241194,50.619076734943434,31.032010018979513
601113.SH,华鼎股份,化纤,SSE,10.05,14.6734,1.3006,1.679,516743.2418,516743.2418,0.0,2026-03-06,51.67432418,51.67432418,32.4898,1.8615,54.83690265868057,30.131614289551433,30.97424535033766
600674.SH,川投能源,水力发电,SSE,352.66,17.3499,1.6836,0.8139,7472772.2673,7472772.2673,2.6093,2026-03-06,747.27722673,747.27722673,32.0871,2.0018,45.92873771702646,15.895693875512029,30.968103249464193
002469.SZ,三维化学,化工原料,SZSE,86.73,22.7691,2.345,5.5772,615121.7732,596192.3756,4.2194,2026-03-06,61.512177320000006,59.61923756,36.8989,2.6035,38.29328245557455,9.92894180910312,30.954195524960756
600585.SH,海螺水泥,水泥,SSE,123.71999999999998,15.2558,0.7053,0.6833,13428432.7352,10135246.3352,3.749,2026-03-06,1342.8432735200001,1013.5246335200001,19.2843,1.1342,20.890050455551933,37.815200141068594,30.94758022454135
000887.SZ,中鼎股份,汽车配件,SZSE,533.98,17.5509,1.8741,0.9611,2644827.9017,2640570.5515,0.9955,2026-03-06,264.48279017,264.05705515,33.56925,2.6611000000000002,47.71733059272996,29.5742362181053,30.945703102523574
000507.SZ,珠海港,新型电力,SZSE,36.57,17.0718,0.941,3.3912,515051.5412,505318.4948,1.1429,2026-03-06,51.50515412,50.53184948,27.9625,1.5627,38.947518998658914,39.78370768541627,30.942819905088445
603100.SH,川仪股份,电器仪表,SSE,35.0,19.2474,2.6957,0.7174,1213654.5612,1209790.1276,2.4314,2026-03-06,121.36545612,120.97901276,35.8605,3.2467,46.32701719161753,16.97107832568454,30.916330374352373
002833.SZ,弘亚数控,专用机械,SZSE,69.71,19.3861,2.834,1.4209,778041.7906,529205.7325,3.8168,2026-03-06,77.80417906,52.920573250000004,37.0845,2.8635,47.72452102630479,1.0302077876724325,30.84927074682365
000690.SZ,宝新能源,火力发电,SZSE,248.76,11.1556,0.8303,5.6324,1042250.2859,1041571.7886,4.1754,2026-03-06,104.22502859000001,104.15717886,12.585,1.5245,11.3579658323401,45.53624139061987,30.730258750122
601033.SH,永兴股份,环境保护,SSE,17.02,15.5906,1.3365,3.6742,1431000.0,381600.0,3.7736,2026-03-06,143.1,38.16,24.110750000000003,1.6168,35.33755689889365,17.336714497773375,30.656837108889476
600681.SH,百川能源,供气供热,SSE,48.81,18.0815,1.7294,4.2403,607407.2289,606933.3737,5.1876,2026-03-06,60.74072289,60.69333737,23.16695,2.1878,21.95131426450181,20.952555078160717,30.62909222924894
601156.SH,东航物流,仓储物流,SSE,20.77,11.5363,1.5877,1.2294,3024293.3342,1799454.5342,1.5118,2026-03-06,302.42933342,179.94545342,24.67665,1.8864,53.250137275521595,15.834393553859217,30.585772976366403
600572.SH,康恩贝,中成药,SSE,54.09,16.0744,1.5649,1.8514,1105906.2135,1102966.7656,3.4197,2026-03-06,110.59062135,110.29667656000001,22.1063,2.2639,27.285886828641605,30.875922081364017,30.436231355865846
601577.SH,长沙银行,银行,SSE,12.19,4.6949,0.5511,0.3289,3848626.9426,3847794.2291,6.4786,2026-03-06,384.86269426,384.77942291,6.088150000000001,0.5860000000000001,22.884620122697385,5.955631399317407,30.376337468874176
600739.SH,辽宁成大,生物制药,SSE,365.96,21.4886,0.6302,0.7719,1854008.297,1854008.297,0.1642,2026-03-06,185.4008297,185.4008297,26.605449999999998,2.4093,19.23233773531362,73.84302494500477,30.33844257762688
600587.SH,新华医疗,医疗保健,SSE,95.59,18.1546,1.1917,1.6195,923919.6481,923919.6481,3.2832,2026-03-06,92.39196481,92.39196481,21.2576,2.3248,14.597132319735062,48.73967653131452,30.31035588728838
601811.SH,新华文轩,出版业,SSE,17.36,10.2316,1.1308,0.3458,1668153.032,1070654.0728,4.4379,2026-03-06,166.8153032,107.06540728,15.3866,1.2812,33.50317809002639,11.73899469247579,30.236669643753295
002244.SZ,滨江集团,区域地产,SZSE,63.39999999999999,10.0017,1.113,0.7434,3307464.8551,2855111.025,0.7714,2026-03-06,330.74648550999996,285.5111025,32.9247,1.1082999999999998,69.62250225514583,-0.4240729044482583,30.03597903072386
002454.SZ,松芝股份,汽车配件,SZSE,26.440000000000005,27.1271,1.4183,1.5116,563209.1136,561773.3883,2.7797,2026-03-06,56.320911360000004,56.17733883,33.56925,2.6611000000000002,19.19062832800852,46.70249145090377,30.02609876647454
002367.SZ,康力电梯,运输设备,SZSE,68.15,16.6002,1.8188,1.6711,658140.0012,655531.1656,3.6364,2026-03-06,65.81400012,65.55311655999999,29.7898,1.9045,44.27555740555492,4.499868731950651,29.969383581807165
002752.SZ,昇兴股份,广告包装,SZSE,13.4,21.0776,1.8055,0.8905,624250.9011,624155.0511,1.5649,2026-03-06,62.42509011,62.415505110000005,43.1325,2.1463,51.13290442241929,15.878488561710846,29.91140833748097
600667.SH,太极实业,半导体,SSE,40.68,36.3338,2.4596,6.8912,2129189.9372,2129189.9372,0.9397,2026-03-06,212.91899372,212.91899372,54.732,4.5064,33.61506979463569,45.41984732824428,29.89108211632756
600711.SH,盛屯矿业,小金属,SSE,144.97,22.8281,2.7373,2.7749,4580286.3186,4580286.3186,1.0057,2026-03-06,458.02863185999996,458.02863185999996,46.013149999999996,3.52495,50.38787824784872,22.344997801387258,29.875750639555665
002662.SZ,峰璟股份,汽车配件,SZSE,20.58,25.414,1.3592,1.5451,598500.0,598492.4589,1.8045,2026-03-06,59.85,59.84924589,33.56925,2.6611000000000002,24.293810555791374,48.92337755063696,29.808037487507633
603612.SH,索通发展,矿物制品,SSE,48.53,22.5899,2.8568,2.7972,1602900.1491,1602900.1491,0.649,2026-03-06,160.29001491,160.29001491,48.4429,3.6466499999999997,53.36798581422665,21.659605391249503,29.792075943065512
601006.SH,大秦铁路,铁路,SSE,12.73,15.7001,0.6345,0.6865,10456385.2346,10456385.2346,4.2389,2026-03-06,1045.63852346,1045.63852346,17.91605,1.0606499999999999,12.368518730412104,40.17819261773441,29.717565277485164
000850.SZ,华茂股份,纺织,SZSE,45.15,16.898,1.1376,1.2438,518072.0899,517924.8866,1.7634,2026-03-06,51.80720899,51.792488660000004,24.98775,1.8328,32.374863683204765,37.93103448275862,29.619455818109493
000987.SZ,越秀资本,多元金融,SZSE,48.67,12.9298,1.4858,0.7427,4635830.3949,4633328.8608,2.8036,2026-03-06,463.58303949,463.33288608,22.8387,1.7046,43.38644493775915,12.83585591927724,29.616134750886832
600027.SH,华电国际,火力发电,SSE,7.87,8.6963,1.2749,1.4099,6072957.8982,4819799.242,4.0293,2026-03-06,607.29578982,481.97992419999997,12.585,1.5245,30.899483512117598,16.372581174155464,29.359467757093675
603897.SH,长城科技,电气设备,SSE,41.62,27.0808,2.9522,5.653,709932.307,709932.307,5.2341,2026-03-06,70.9932307,70.9932307,38.7738,3.1055,30.156961659677417,4.936403155691527,29.246005610578422
600511.SH,国药股份,医药商业,SSE,171.76,11.255,1.2545,1.3337,2263508.994,1660039.272,2.6667,2026-03-06,226.3508994,166.00392720000002,25.119799999999998,1.2187000000000001,55.194706964227414,-2.937556412570763,29.19671586191974
002060.SZ,广东建工,建筑工程,SZSE,16.99,13.739,1.0785,2.3333,1486739.7238,618874.6054,3.5354,2026-03-06,148.67397238,61.88746054,20.061799999999998,1.3445,31.516613663778912,19.784306433618447,29.148137395597097
000537.SZ,绿发电力,新型电力,SZSE,58.8,21.3664,0.9639,1.9925,1919873.585,1919873.585,2.6372,2026-03-06,191.9873585,191.9873585,27.9625,1.5627,23.589092534644617,38.318295258206945,28.842725591319933
600459.SH,贵研铂业,小金属,SSE,182.14,27.6961,2.3732,2.8913,1758193.6896,1757960.281,1.0384,2026-03-06,175.81936896,175.7960281,46.013149999999996,3.52495,39.808293933364695,32.674222329394745,28.840784272164303
603328.SH,依顿电子,元器件,SSE,33.67,26.1648,2.8355,1.9937,1224090.6411,1224090.6411,1.615,2026-03-06,122.40906410999999,122.40906410999999,46.41985,3.6221,43.634458103591456,21.716683691781014,28.813788348970885
603217.SH,元利科技,化工原料,SSE,60.76,25.5544,1.541,1.3918,517721.9488,517721.9488,1.3873,2026-03-06,51.77219488,51.77219488,36.8989,2.6035,30.744818951242436,40.81044747455349,28.70296182286302
000596.SZ,古井贡酒,白酒,SZSE,278.65,12.7352,2.4165,0.6068,6024982.8,4657222.8,5.2641,2026-03-06,602.49828,465.72227999999996,15.9432,2.8645,20.121431080335185,15.63972770116948,28.53279074248492
002394.SZ,联发股份,纺织,SZSE,64.48,15.1995,1.1762,3.6096,508532.7,507881.687,0.6365,2026-03-06,50.85327,50.7881687,24.98775,1.8328,39.17219437524386,35.824967263203845,28.3258679290587
002823.SZ,凯中精密,机械基件,SZSE,35.13,22.8916,2.6273,2.2479,533927.9111,355961.1509,2.0602,2026-03-06,53.392791110000005,35.59611509,39.75035,3.1491,42.411576250272006,16.5698135975358,28.11617457936954
600098.SH,广州发展,火力发电,SSE,34.64,11.6414,0.9878,0.8197,2681986.7105,2681986.7105,4.837,2026-03-06,268.19867105000003,268.19867105000003,12.585,1.5245,7.497814858959073,35.20498524106264,28.071621515902418
002074.SZ,国轩高科,电气设备,SZSE,162.89000000000001,19.7893,2.3143,1.2819,6585233.1085,6302378.3176,0.272,2026-03-06,658.52331085,630.23783176,38.7738,3.1055,48.96218580587923,25.477378843986486,28.04408797554764
000733.SZ,振华科技,元器件,SZSE,105.91,31.2413,1.9384,2.7864,2964252.2864,2963852.7161,0.3365,2026-03-06,296.42522864,296.38527160999996,46.41985,3.6221,32.69840380785375,46.48408381877916,28.03408666877525
000928.SZ,中钢国际,建筑工程,SZSE,17.45,13.7031,1.2175,1.8238,1028640.1933,1028627.6099,4.1702,2026-03-06,102.86401933,102.86276099,20.061799999999998,1.3445,31.695560717383287,9.445890665674971,28.02259148665581
002608.SZ,江苏国信,火力发电,SZSE,22.84,8.8238,0.8958,0.552,3128249.9949,3128249.9949,1.2077,2026-03-06,312.82499949,312.82499949,12.585,1.5245,29.886372665872074,41.23975073794687,27.949574287732894
600623.SH,华谊集团,化工原料,SSE,191.15,32.5117,1.0308,3.144,2284166.4573,2014101.9662,1.6805,2026-03-06,228.41664573,201.41019662,36.8989,2.6035,11.889785332354085,60.407144228922604,27.919557401618412
002139.SZ,拓邦股份,元器件,SZSE,198.83,29.272,2.2344,0.9918,1579739.9298,1356969.599,0.5445,2026-03-06,157.97399298,135.6969599,46.41985,3.6221,36.940769950786134,38.312028933491625,27.903416660361945
603303.SH,得邦照明,家用电器,SSE,38.05,25.5793,2.3507,0.6007,732109.9226,732109.9226,8.8216,2026-03-06,73.21099226000001,73.21099226000001,26.45625,2.3583499999999997,3.314717694306646,0.32437933300824007,27.88800087762513
002204.SZ,大连重工,专用机械,SZSE,62.38,23.7011,1.7805,1.583,1394449.1631,1394449.1631,0.6856,2026-03-06,139.44491631,139.44491631,37.0845,2.8635,36.088932033598944,37.82084861183866,27.838627396991175
601636.SH,旗滨集团,玻璃,SSE,24.91,34.2502,1.3548,1.779,2050347.0335,2050347.0335,0.5834,2026-03-06,205.03470335,205.03470335,42.817,3.4102,20.007940771189013,60.2721248020644,27.835013749094923
002078.SZ,太阳纸业,造纸,SZSE,137.19,14.4536,1.5434,0.7464,4708791.6755,4679910.8918,2.3739,2026-03-06,470.87916755,467.99108918,25.90585,1.7093500000000001,44.207196444046424,9.708368678152512,27.717089181064324
601618.SH,中国中冶,建筑工程,SSE,4.01,16.8547,0.6272,1.1353,6548663.6577,5641427.6577,1.7722,2026-03-06,654.86636577,564.14276577,20.061799999999998,1.3445,15.986102941909486,53.350687988099665,27.716247573193694
601918.SH,新集能源,煤炭开采,SSE,12.94,10.0265,1.2696,2.1197,2069842.8982,2069842.8982,2.6283,2026-03-06,206.98428982,206.98428982,19.6431,1.279,48.95663108165208,0.7349491790461182,27.688037186374668
605183.SH,确成股份,化工原料,SSE,23.71,16.2349,2.5036,0.6078,907457.0224,899921.049,1.3683,2026-03-06,90.74570224,89.9921049,36.8989,2.6035,56.00166942645986,3.837142308430952,27.656710463113235
600362.SH,江西铜业,铜,SSE,60.620000000000005,23.1919,2.311,1.907,18556766.8814,11121250.8434,2.0423,2026-03-06,1855.6766881400001,1112.12508434,36.5501,2.9971,36.54764282450663,22.892129058089495,27.6135958472295
